quizzes,solutions
023069800000004506950801030870052000030700010000000004200030040001297005687010900,423569871718324596956871432874152369539746218162983754295638147341297685687415923
070860020890305010610004700050407093000020100084900600000050072960130045000009000,473861529892375416615294738156487293739526184284913657341658972967132845528749361
208900000000004060009001408300020700080050006500710930065000040030800000091370850,248967513173584269659231478314629785987453126526718934865192347732845691491376852
006700010490001850100082600050600201080020340000100090600507003907030005000290084,836759412492361857175482639359648271781925346264173598648517923927834165513296784
507940010130000020000061800008400073050209001004850600340700009062005040800090005,587942316136587924429361857298416573653279481714853692345728169962135748871694235
000001700200504018890200300345060009000000406009087001030005000768900204500020600,453891762276534918891276345345162879187359426629487531932645187768913254514728693
050082004008400000003170026087000902630208070004960310001650040490000007000009580,756382194218496753943175826187534962639218475524967318871653249495821637362749581
070090061250006000039072004100007086008010030920605007500034009406000078010900020,874593261251846793639172854145327986768419532923685147582734619496251378317968425
030042910000010070604093000008009060705400000090860020071000602029100348000035100,837542916952618473614793285248359761765421839193867524371984652529176348486235197
350070020080040930200000106020091603000060080409050207546300001008005000030089004,351976428687142935294538176825791643713264589469853217546327891978415362132689754
000500028810000503000067900502140000460000030091200057730058002020704009180009600,946531728817492563253867914572143896468975231391286457739658142625714389184329675
070890003003010269120605740004280650000003104000007090345020000700006001080000420,476892513853714269129635748934281657267953184518467392345128976792546831681379425
010000638003210400700604000102890005009001004300050080007003096900020001860500070,214975638693218457758634912142897365589361724376452189427183596935726841861549273
020800517700400002036000000060079084500304000980000730875060400000100073001020609,429836517758491362136257948263579184517384296984612735875963421692145873341728659
000093670002001000000060508050002900098740002006580307007030009100600234400008010,845293671672851493931467528754312986398746152216589347527134869189675234463928715
670004900900607280018230040000083620486000005000000170059008007143005009000400030,672814953934657281518239746791583624486172395325946178259368417143725869867491532
190540800000070050064009200300016049000007300029080010040000060680400520005108000,197542836832671954564839271358216749416957382729384615943725168681493527275168493
062000100090270080300090000009502300004016205000800001607054023010300840400908000,762485139591273684348691752179542368834716295256839471687154923915327846423968517
108056070000809360000201905309000048000004600607520000402700039006090000070003210,198356472254879361763241985329617548581934627647528193412765839836192754975483216
079800010000359800040002603100008020006000084004017000032704960060200050008905300,379846215621359847845172693153498726796523184284617539532784961967231458418965372
000000504046005300903041080500020600070009002001308407108703000000600900002080060,817936524246875319953241786589427631374169852621358497168793245435612978792584163
800040017160850000009000002008100060040620700050403090003006409510907300002000008,825349617167852943439761582378195264941628735256473891783216459514987326692534178
050017000308400750609002004900600020000900805020080030040309010700061300100040569,254817693318496752679532184983675421461923875527184936846359217795261348132748569
791800000530400780000210003000500170807004650400020900200038065305000807040600000,791853246532469781684217593923586174817394652456721938279138465365942817148675329
300000806010090020008070030002036407039580002001004580500043009024001070000200600,397412856615398724248675931852136497439587162761924583586743219924861375173259648
006015000403000000820007049260040190070502038000760000902006803500300020000074910,796415382453928761821637549265843197174592638389761254942156873517389426638274915
000008601069000074000240900007030500051807030020050160900570240380100005040902000,534798621269315874178246953497631582651827439823459167916573248382164795745982316
900050700834000060670100289000590030003462850042700001000947500080000010000600000,921856743834279165675134289768591432193462857542783691316947528487325916259618374
060309580203106007009000002047090810800600045050003006005408620400007000108200030,764329581283156497519784362647592813832671945951843276375418629426937158198265734
800000402001093007045200010000060041070009830006170059027600108008007005903010600,839751462261493587745286913592368741174529836386174259427635198618947325953812674
608007002410560009700091400050843000020009341000700005500006027903020600080000103,698437512412568739735291468159843276827659341364712895541386927973125684286974153
030089000000003706002017005078040390400060827001000000046035000700020058200904010,537689142914253786862417935678542391459361827321798564146835279793126458285974613
000593080080010056902700040000200000104038000605000700001827490790004062000300105,416593287387412956952786341839275614174638529625941738561827493793154862248369175
900000100014603000700500086091874500068210003000030040803009004000002750607040020,986427135514683297732591486391874562468215973275936841823759614149362758657148329
009308100401000000030900065705040980086070032240000000500700810100059003002600504,659328147421567398837914265715243986986175432243896751564732819178459623392681574
500001000680000790009038024002400008900100040007095610705024009031700800000006005,524971386683542791179638524312467958956183247847295613765824139431759862298316475
002004806050320019800001054400030070000006000079205001105900620700800000090500308,912754836654328719837691254468139572521476983379285461185943627743862195296517348
000300900024010608301400052000008029006950010080030500500890070170062490603004000,857326941924715638361489752715648329236957814489231567542893176178562493693174285
400097100000020493005300280004065308007002006900040000170000000062480010009600850,423897165781526493695314287214965378857132946936748521178259634562483719349671852
407000500103082094000060013040030270051000000300008600670120008009070060208090430,487319526163582794925467813846931275751246389392758641674123958539874162218695437
600038001000902040502410309004180200807000056000009003900043500208700000010856070,649538721731962845582417369364185297897324156125679483976243518258791634413856972
005003042960040050803000070200906830600520100007010004021405006700030009080107500,175683942962741358843259671214976835638524197597318264321495786756832419489167523
006723500074800020000001600009000704000506000083100960002900003830047009905082100,196723548574869321328451697659238714417596832283174965762915483831647259945382176
008045070603020005000780106046200800000800037000156200060000048700309010250070009,128645973673921485495783126946237851512894637837156294369512748784369512251478369
020037140085000090307040020002600003900875000700100650530009400004081900006002700,629537148485216397317948526152694873963875214748123659531769482274381965896452731
190004530600050007800006010060420089000001052073080001025700040340019600000003008,192874536634152897857396214561427389489631752273985461925768143348219675716543928
000000000906070108170006432005019070040000600609300020002003091560082700300450080,254138967936274158178596432825619374743825619619347825482763591561982743397451286
510000040000090287809300000000004190300650000700200005070501430640078010002030900,517862349436195287829347651265784193381659724794213865978521436643978512152436978
037040000610002005000050791002008014804061302390070000005010060200806000070005049,537149628619782435428653791762538914854961372391274586985417263243896157176325849
600400802090003500127050004003704260706021059000580010000800000000609387470000000,635417892894263571127958634513794268786321459942586713369872145251649387478135926
048060020010085306500003040070030094980000500003026100700800009006071052120040000,348167925219485376567293841671538294982714563453926187734852619896371452125649738
038070040120900600406005007604200190003000050070004302010093480800010000005706000,538671249127948635496325817654237198283169754971854362712593486869412573345786921
680070200000508004030021008000090035092004780510007000900002053060010090804700600,685473219129568374437921568748296135392154786516387942971642853263815497854739621
023904607700058109000300200030000006000421080405600700007839000010070924056000000,823914657764258139591367248132785496679421385485693712247839561318576924956142873
000060023097001005406700000010034807079250104300807000150090300008000560000002080,581469723297381645436725918612934857879256134345817296154698372728143569963572481
040000609508000010730160000900210037003076005100408002090024800050600704000097300,241853679568749213739162548986215437423976185175438962697324851352681794814597326
001700423080096017000000080800031950509040000003500068100000002067400000042850036,691785423284396517735124689876231954529648371413579268158963742367412895942857136
200064705000590320010300004400700960007016080090002500020008630500009040871040000,239864715748591326615327894482735961357916482196482573924158637563279148871643259
850070200320410600000003045000001807090250004001306090970000000506000028403590100,854679231327415689169823745235941867698257314741386592972168453516734928483592176
467300012000000680800005900000060004003972060900403070020709830001804050705100000,467398512159247683832615947278561394543972168916483275624759831391824756785136429
001004830009705040023006009005602010798100004600070080236090001004000295000000000,571924836869735142423816759345682917798153624612479583236598471184367295957241368
007091060005040130030006072200003900003250001006900004601407205054000006970010000,427391568865742139139586472248163957793254681516978324681437295354829716972615843
260050089000090004089003070100230600030060020005401090702006010004080065890017300,263754189571698234489123576148239657937865421625471893752346918314982765896517342
100000240046002007500600980070023059000500408350400060902030005001906000030078001,193785246846392517527641983674823159219567438358419762962134875781956324435278691
000006005070240108005031042490680007017090800600000034030000250250710000948003000,124876395379245168865931742493682517517394826682157934731468259256719483948523671
068792040200000000095000300030108007020030410087050009610009020000406073409800005,368792541241385796795641382934168257526937418187254639613579824852416973479823165
000400090600012305378906000806000209290063000050070000104005730020087106000100058,512438697649712385378956421836541279297863514451279863184695732925387146763124958
600079035001006009049800002078304090200007501160000000000420060435060100000731800,682179435351246789749853612578314296293687541164592378817425963435968127926731854
000900006100230075080010420360500200908006010701000904207000350009700001000348000,472985136196234875583617429364591287928476513751823964247169358839752641615348792
030000508402035000091670000800100067300009002070400009900502730000060014046001820,637214598482935671591678243829153467364789152175426389918542736253867914746391825
480267010029000000570008030800030604912005000000070091030084060601009750000500200,483267915129453876576198432857931624912645387364872591235784169641329758798516243
108020900009000002050060173002900610570004000600100854087000090000400060010095320,138527946769341582254869173842953617571684239693172854387216495925438761416795328
091600204500308000706049010273000800400100096000050007080962000015000000604080073,891675234542318769736249518273496851458127396169853427387962145915734682624581973
403009007700052016200000400000920001006308940020046080089010705500600800040087030,413869257798452316265731498834925671156378942927146583389214765571693824642587139
000040210360075009428000070000016540007800900009003801010090068503401000700300000,975648213361275489428139675832916547157824936649753821214597368583461792796382154
200070100058001407030000090019620005000004002060035870607900250004208001005000038,246579183958361427731482596819627345573894612462135879687913254394258761125746938
020010783000352010010800000305900006700100400089006052004090000050604809607500001,526419783978352614413867925345928176762135498189746352834291567251674839697583241
007310094040005100806070520208400070600830000430097080000100056790040200002050900,527316894943285167816974523258461379679832415431597682384129756795648231162753948
079003002005006310200400096004760000120905000500040708050800209900100040308000005,679513482485296317213478596834762951127985634596341728751834269962157843348629175
103094000026007040000020105000560008910040020070802390004001800509000430030080670,153694287826157943497328165342569718918743526675812394764931852589276431231485679
001000052800064300000701060056007280210030007700580090603000400080900075040820001,461398752875264319329751864956417283218639547734582196693175428182943675547826931
008001069000005270200830000074290800086073490100504630040007000000008543009000001,458721369913645278267839154374296815586173492192584637845317926721968543639452781
070500060900004280502100300058000670600050001000207003030680010090002500814070900,473528169961734285582196347358941672627853491149267853235689714796412538814375926
002700000600004089007165004010006000060527400009403050005040900203900607800001002,432789165651234789987165324514896273368527491729413856175642938243958617896371542
018003002400100500600904008004000780057090001862050043000070214903002007000005060,718563492429187536635924178194236785357498621862751943586379214943612857271845369
